"date","prices","vwretd_quarterly","vwretx_quarterly","dividends_quarterly","smoothed_dividends","t30ret","cpiret","exp_inflation_quarterly","real_rf"
1926-03-31,0.898873764135015,NA,NA,NA,NA,0.008521,-0.005587,NA,NA
1926-06-30,0.985757933708326,0.112068783175819,0.0966589225762082,0.013379171636327,NA,0.006886,-0.005618,0.00085013201971858,0.00603586798028142
1926-09-30,1.05930701723114,0.0858084875007297,0.0746117084202664,0.0108851974459689,NA,0.007069,-0.011299,0.000834681236023243,0.00623431876397676
1926-12-31,1.06603102317639,0.0218938252698073,0.00634755159352185,0.016137542628505,0.0512803924259184,0.009093,0.011428,-0.0019967994792416,0.0110897994792416
1927-03-31,1.10596604592102,0.0501146510648978,0.0374614076667665,0.0132989633669404,0.0537008750777413,0.008013,-0.022598,0.00933061861894956,-0.00131761861894956
1927-06-30,1.15148398220621,0.0542639916623273,0.0411567212692192,0.0145207330398479,0.0548424364812622,0.008159,0.01734,-0.00762836093000333,0.0157873609300033
1927-09-30,1.34409814474342,0.179992748663984,0.167274721588537,0.0140542071017307,0.0580114461370241,0.007864,-0.017045,0.0122772325933635,-0.00441323259336353
1927-12-31,1.38004138479426,0.0401295579999839,0.0267415293975424,0.0175757366219405,0.0594496401304596,0.006852,0,-0.00486067699902891,0.0117126769990289
1928-03-31,1.4812141409264,0.0840340653078324,0.0733113928661138,0.0139446685138577,0.0600953452773769,0.008479,-0.011561,0.00363476197152014,0.00484423802847986
1928-06-30,1.48134908332578,0.0115180663784935,9.11025594807491e-05,0.0172500286799736,0.0628246409175026,0.008289,0,-0.00212738352208606,0.0104163835220861
1928-09-29,1.62319318846893,0.105282934806436,0.0957533283273719,0.0137021731208935,0.0624726069366653,0.009193,0.011696,0.00363476197152014,0.00555823802847986
1928-12-31,1.83977550782597,0.145611081808588,0.133429785743087,0.0193320223971073,0.0642288927118321,0.011749,-0.01156,0.00946419313605764,0.00228480686394236
1929-03-28,1.91708841295132,0.050490375206188,0.0420230103055927,0.0155908259360743,0.0658750501340486,0.010306,-0.005848,-0.00212688510970879,0.0124328851097088
1929-06-29,2.0661046540455,0.0872346667841188,0.0777305001102038,0.0169951618339534,0.0656201832880284,0.013205,0.005882,0.000720046389251387,0.0124849536107486
1929-09-30,2.23685589540312,0.0910665825689194,0.0826440427513104,0.0177106932058362,0.0696287033729711,0.010988,0.011696,0.00656642357461603,0.00442157642538397
1929-12-31,1.61652718620862,-0.268418099134929,-0.277321713244609,0.0201076503765784,0.0704043313524423,0.012052,-0.00578,0.00946419313605764,0.00258780686394236
1930-03-31,1.86653699102919,0.165884494654829,0.154658583507608,0.0171661540068673,0.0719796594232354,0.007851,-0.017442,0.000753938430905674,0.00709706156909433
1930-06-30,1.52087867387209,-0.176763547811009,-0.185186963247111,0.0175059308460039,0.0724904284352859,0.007396,-0.005917,-0.00505854671280468,0.0124545467128047
1930-09-30,1.38424925427058,-0.0793625995551552,-0.089835844205545,0.0172202271701052,0.0719999623995549,0.004763,-0.011905,0.00068565593521983,0.00407734406478017
1930-12-31,1.13826055576521,-0.165969467430642,-0.177705494690689,0.0169786340196481,0.0688709460426245,0.003266,-0.030121,-0.00229883737986657,0.00556483737986657
1931-03-31,1.23181538153069,0.0959277923080328,0.0821910460585085,0.0159962493375389,0.0677010413732961,0.002851,-0.031056,-0.0113779172441976,0.0142289172441975
1931-06-30,1.08832508765981,-0.103250087380738,-0.11648685023934,0.0154676690718047,0.0656627795990969,0.002208,-0.032051,-0.011843932816944,0.014051932816944
1931-09-30,0.712107557411955,-0.336108205241085,-0.345684882682273,0.012953490051548,0.0613960424805397,0.001397,-0.006623,-0.0123398531323266,0.0137368531323266
1931-12-31,0.581419469744156,-0.165081484421599,-0.183522961254288,0.014648574950812,0.0590659834117036,0.003737,-0.026667,0.00033377679686796,0.00340322320313204
1932-03-31,0.52040574934965,-0.0891520343433524,-0.10493924536334,0.00983834836662377,0.0529080824407885,0.004969,-0.041096,-0.00965640089311064,0.0146254008931106
1932-06-30,0.311296605142064,-0.388075176321523,-0.401819435063717,0.00742377891984751,0.0448641922888312,0.001811,-0.028571,-0.0168479930847241,0.0186589930847241
1932-09-30,0.582678503739361,0.893712747284808,0.871779178168196,0.00672205073669893,0.0386327529739822,0.000826,-0.014706,-0.0106053780594307,0.0114313780594307
1932-12-31,0.495154614790542,-0.13681385152888,-0.150209572495177,0.00760215625019243,0.0315863342733626,0.000432,-0.022389,-0.00369489044859687,0.00412689044859687
1933-03-31,0.421403261041876,-0.135989754141338,-0.148946110054663,0.00638975499198022,0.0281377408987191,0.000263,-0.038168,-0.00752419274315412,0.00778719274315412
1933-06-30,0.78973372870348,0.890017043885667,0.874056994127062,0.00605872894791142,0.026772690926783,0.001604,0.007937,-0.0153886416440807,0.0169926416440807
1933-09-30,0.71081221296353,-0.0932705102704153,-0.0999343359305641,0.0055634730075685,0.0256141131976526,0.000571,0.03937,0.0075906610099037,-0.0070196610099037
1933-12-30,0.729002826526024,0.0350026253849336,0.0255913070016811,0.00648317709499594,0.0244951340424561,0.000493,0,0.0232572572645982,-0.0227642572645982
1934-03-31,0.783516203225865,0.0841902302986794,0.0747780045786901,0.00687028020244178,0.0249756592529176,0.00088,0.007576,0.00363476197152014,-0.00275476197152014
1934-06-30,0.714458440035961,-0.0803619370341976,-0.0881382706644506,0.00608803835129996,0.0250049686563062,0.000189,0.007519,0.00741073414170961,-0.00722173414170961
1934-09-29,0.657825747656173,-0.0684262313069335,-0.0792666013952297,0.00766760026310761,0.0271090959118453,0.00019,0.014925,0.00738232463620528,-0.00719232463620528
1934-12-31,0.683887597481441,0.0498696064606248,0.0396181662364639,0.00668599092244133,0.0273119097392907,0.000287,-0.014706,0.011073566702259,-0.010786566702259
1935-03-30,0.603950832396503,-0.106658849018772,-0.116885823605109,0.00717749850538987,0.0276191280422388,0.000377,0.022388,-0.00369489044859687,0.00407189044859687
1935-06-29,0.729278349092473,0.218596021830226,0.207512780798174,0.00637981218408346,0.0279109018750223,0.000421,0,0.0147932182738171,-0.0143722182738171
1935-09-30,0.824765257292989,0.141010333303441,0.130933419755765,0.00720723452052178,0.0274505361324365,0.000404,0,0.00363476197152014,-0.00323076197152014
1935-12-31,0.957231103085635,0.172447285008215,0.160610361095252,0.00944944513560495,0.0302139903456001,0.00045,0.007299,0.00363476197152014,-0.00318476197152014
1936-03-31,1.06612909436591,0.122239953883386,0.113763532055369,0.00795112452408949,0.0309876163642997,0.000422,-0.007246,0.00727267391320612,-0.00685067391320612
1936-06-30,1.05910201753525,0.00300883275103048,-0.00659120632557897,0.00996716883375591,0.0345749730139721,0.000634,0.007299,2.32658858294113e-05,0.000610734114170589
1936-09-30,1.14772939365468,0.0938470968790903,0.0836816233488926,0.0107159941171026,0.038083732610553,0.000383,0.014492,0.00727267391320612,-0.00688967391320612
1936-12-31,1.2247325051874,0.0835944899976508,0.0670916959680921,0.018984804684379,0.047619092159327,0.000308,0,0.0108577541429016,-0.0105497541429016
1937-03-31,1.2801539375581,0.0521014218145412,0.0452518669472348,0.00838946408187434,0.0480574317171118,0.000425,0.014286,0.00363476197152014,-0.00320976197152014
1937-06-30,1.09486280563526,-0.13506750635341,-0.144741289689176,0.0128266474868665,0.0509169103702224,0.001396,0.014084,0.0107550811931842,-0.00935908119318419
